NUMERO_FACTURA;CODIGO_DE_BARRAS;59
849266;3537497369563147;62
557600;3563169137171639;27
24768;30389773342317;20
527186;3529236634166983;54
252673;3544552594566629;79
21609;5048372959574076;90
622180;3531892156651921;77
245300;5602245796128066;39
252412;3538815666037011;22
605092;5610356490579932;38
654539;30017304477845;97
186608;3540507951470272;61
982057;5602222983570939;61
682030;3543680883497247;77
774575;6706403218830495;82
176457;4041374694600752;39
387141;5100172491426016;75
183157;3584794051597058;30
366277;6767962536494793;89
700091;3564198162924520;52
160270;3563980947265787;47
492093;3534886118822924;17
11696;3583372964871000;66
647185;4913511109699268;10
578026;5100171635184739;88
181396;4508966718048235;62
359962;3585493450004480;28
726819;201520688776040;11
951413;3537911927138036;79
332764;3543232031558288;6
852117;6304611752366694;21
164981;3544923614697548;79
613255;3547227638715436;13
646284;3580609602203226;53
441839;67096446861746616;32
747697;3542836271550762;28
771193;3585204580201783;18
187755;5492092005168639;54
797788;3558992707574859;74
324328;374622708125900;31
265494;3534440149659408;2
266213;6767778651806843904;28
571092;3554772441449400;13
905507;5509849538343869;17
256780;3575736993013190;86
385115;374283093017762;36
763628;4026237063157069;53
539649;3580936926558948;99
150720;56022580436351040;75
932928;3537801719978824;11
879475;4041374577338470;18
799302;5539942396280564;52
58696;3551943345599573;88
820974;5010127537282541;18
796965;5602216475576032;77
771887;5602212082688203;55
914659;56022359538760912;82
262868;4917540135110079;7
258910;3556322982243156;47
363389;343996864129288;62
704527;6387386523956715;34
246469;4026029436242193;45
4967;6304316237742242;92
196283;676227221893651840;60
820581;30024899189215;15
818482;30459519648366;17
944034;30148108652505;69
527390;5100171005606584;24
317636;5010128585684307;42
445246;5100178435832144;4
633151;6709598997591504896;32
436250;50381296738777616;27
350718;3538509129617093;99
96108;6390303101323510;25
232012;3545164533926119;91
105478;3563107600269431;11
809814;676201418555021184;99
889360;6395361771350663;58
28474;6333079393833747456;11
513311;3571648082144204;8
500115;5602231410873204;50
170827;3532130738611397;17
545034;3557071623067305;89
685326;5104484104189212;4
229230;6331109483106939904;6
183402;3534134424251482;65
916302;5454447697249103;67
354337;50209397313659648;17
286845;3533161747561231;57
352668;3583605029168353;10
922451;4508870603114377;14
287124;5100137145130538;26
886254;3586791605891472;12
262296;5602257410709460;76
717982;3545412854499665;29
962307;5602247136630553;57
236842;30323812212413;49
137936;3578643648490343;81
471306;4175008623924168;12
749205;5602236182989955;66
270999;50185174630660128;11
573246;30178323858819;78
816962;4844154683545898;79
174730;372160356877854;18
121;372232361048407;32
752755;344902184055376;78
110862;5038746539932908;32
468898;3589654571619003;11
318310;4936662949504326;23
956886;5100139823680529;84
925004;490563295587106240;45
349097;5641823744127850496;95
158830;5100136271593600;86
571681;50200349397203160;90
170760;30288801648309;66
603381;675934125124538624;41
9808;3578989390047330;8
274359;670602306009275392;28
73672;560222271302210176;44
950389;58935261108435448;50
957328;3581844827436116;22
453802;3533231164581309;46
570145;676283923530370304;77
744377;201605319717826;63
100745;4508637191631538;95
92643;342281517287648;10
361850;4041374747210;91
973170;3554760114960225;79
621671;3560548808890556;1
628391;3549698718642393;47
3867;50206317743388328;65
762471;5227317912541558;13
823130;3564921941794694;18
919899;3557950312911461;31
768798;4425489807284;16
985293;6333279842997533;65
88062;4041376227398747;9
229356;6334363626210377;16
417225;3556979523247150;30
966819;3581739316702160;15
138071;5100141113609473;83
16407;5602244379989523;94
660294;3579197908481889;34
652631;3565482258766790;71
328724;564182556084055232;86
339044;5602215972135029;27
254945;3570220881055493;55
739154;4911839635071845376;82
919288;3560622340608733;99
100886;3581395560228673;29
543968;4017954915663307;20
36724;6759631398798325760;66
542891;3580191753185692;54
470296;3564330582195130;4
711268;5018832026451448;58
932608;3540202100855322;1
428276;3529715398117688;71
115077;502070043707387328;9
637689;6331101420233803776;68
750116;5602241844728569;35
478238;67713014834954640;5
32738;6331106045093996;91
318444;503815745511727232;40
978644;3543086400185317;2
266936;5100137693718874;11
788377;3534044817786178;70
349842;3532327547275204;87
464720;5602211290193022;63
688192;5641820967788482560;77
193738;5520989927753123;5
808960;490529589859713536;94
602594;344505359626598;32
13199;3557888517302427;85
334541;3547654968675213;48
247930;3544179111851449;9
844353;3579974776602170;9
165320;3529304818823272;22
167614;3555085075073084;14
341055;4936232222986763264;30
392666;377148295916060;96
270896;5457771303145281;12
812488;30077671490318;56
374194;5020090073665198;48
3327;3587703889930537;65
224726;3588776964361140;12
898605;5020874719593421;20
794576;3567963202265045;24
952674;4844855717302334;59
116587;4041590223038376;10
817485;3583596903277412;75
518373;4911941471096585216;33
307851;4026961232076724;60
660889;5179743009504407;95
605924;377400225142170;69
856203;676788625279126528;1
224694;3580221905079467;41
554766;337941879017969;62
511252;493680933133069568;3
537048;5020817599457803;71
773139;5327215463467380;13
524711;5602218602555988;81
572326;676303527368829696;65
366383;5018503327573723;99
85067;3534911510398222;52
904276;5106063004733341;69
794780;5100178947006948;76
511783;3586408549253368;71
875764;374622400076682;60
662192;3545767818095507;66
917973;633110513166994560;67
349569;501828722216780160;37
725652;3540143999726408;100
554081;5100175683357162;38
927343;3573240520799902;96
600526;3558541456895914;36
319074;3535990494474810;98
924081;3542345788387890;13
454853;6304722625653042;96
67275;67634359503121872;78
142155;3540910239637201;92
524327;633338663598467968;43
17450;3552027304647455;91
420470;3565901188534150;96
454202;3579599423452230;80
284055;502007605479740224;71
407968;4405793801182133;77
213353;560222229148630400;95
783641;30072360443397;86
226127;374283280007899;32
898757;6334512772907113472;58
405003;67615960293130128;39
185825;3586432686497513;8
593359;6390166196075372;10
690254;5641823982970262528;62
101060;3574746545011320;36
894995;5602248516310337;99
797860;6331103022257224704;30
701063;3577600336929785;83
188370;5018764549723479040;11
275603;3545130979850600;12
508062;3535037139630594;49
290430;4936405980376724480;59
177734;3540712370937204;82
448613;4508780846481006;36
549967;201969848525443;29
847262;4041594671638521;43
341982;6304794861444253;34
776351;67617221478788368;74
195488;3553827633463329;80
232018;5018339682398530560;38
275399;201847708240727;98
619064;633336516049473536;79
625280;3561580031820182;16
178766;4017950829912939;43
749816;490318624165102080;72
516352;67593670836414672;1
741822;493641230638470016;94
919410;6334171246658490368;80
735013;3553315587246791;43
6434;337941314197202;45
383040;3568172381645790;65
5027;3561381496307769;74
208781;5440995005593668;88
66944;3547254920165419;18
44183;3578531497651281;71
502366;6333895905436075;56
705211;3586730475871842;87
73780;3576001329204123;6
306281;675906188118563072;98
473493;5602249681244228;33
198536;3549477804954859;67
675403;3535285300379141;62
601589;3537786711369843;42
23339;5100179162208250;60
14808;6763759445442606;9
15944;3569005172665974;42
794573;3542006665105546;17
24758;201740358135638;30
766108;3535889384043919;31
663741;4508213770702338;68
999782;3584807163163815;82
178211;3568716564455763;49
60692;3552230782172448;40
899059;3585527456967289;89
398013;5002352372788101;64
682864;5602248455750857;94
283941;3550084771073618;33
858100;3540574341306509;52
175947;5602210124283157;62
198884;3579459584340221;44
251571;3541232416113065;64
614277;3551687387072276;8
933416;30348985568085;10
305425;374622699789425;36
774295;3538067166788921;86
665402;3579225285056543;4
991017;372301137660215;64
168212;201624111089334;15
934935;3573227535348668;85
652726;4911497130024458240;40
137567;3548276016689209;84
451463;4911231442918135808;99
194605;3574084462086731;68
366550;3533906528866146;92
567765;3532328110332323;3
216819;3555574301058373;79
182829;346344641748871;100
316230;3543874393821075;44
312707;201527915726953;85
728633;4913183804216846;3
18459;30343736864024;58
233680;67095568182017488;14
850261;1;67
721148;2;28
669450;3;54
319185;4;20
220411;5;52
355593;6;81
688724;7;51
944856;8;82
768811;9;60
529331;10;7
989683;5602237354471566;65
351537;3556799183786275;90
190986;3563229062005887;46
778851;6767461328724472832;89
197080;3571626081343928;64
93383;3567261967897064;49
345111;6376281950381086;26
613962;5503978860865862;58
651050;3570755883293121;16
824449;5602213929749331;46
541580;50208202650711416;90
495083;6334788278218721280;31
322881;4405681080454606;90
783762;5602211708456975360;50
896429;493618568679849152;70
611536;5602211779019419648;14
581078;3530830671087040;50
435722;30477336399799;60
173001;3545803076830119;87
599319;3539774807949098;5
910233;379382114068062;88
744081;5018747836447362;64
139083;3568240334062072;38
865477;604024927497875;100
40706;3584999996058377;32
79171;5149264255098256;74
210210;67634521163957808;98
373982;3531605966405324;77
619892;6761236828623856;30
439791;4911719307265434;35
344072;3573641762076141;39
415803;4175003931790856;31
692959;30557583725059;46
621206;3549457378982908;7
158874;3546535385852058;59
807599;5433947833471434;40
778120;5018553727497015;78
347994;3566107033368872;56
416205;4607025721158;63
111171;5100134245447953;51
931808;3559389995530942;78
491874;201553062694687;50
713471;5100139765629542;48
661231;4839532026239302;46
738310;372301125279341;85
947759;5475769920203499;86
599410;3588562559288512;3
416321;5100147036203039;98
238829;3552855325595810;59
876265;6392150315718201;81
838406;3558765538431584;24
127158;4017955950993;93
427382;3540046260028810;5
407024;3528051252737812;41
500628;3540123007093421;75
65862;3563725397731402;74
815224;630499292918727552;79
878061;560222090634633856;31
298239;3587318974437007;75
160831;5048375299364645;99
317426;6333362237678130;54
190197;4175002620999182;29
16361;4905982909158273024;20
517691;3548779897541597;45
206427;3538972257532510;76
555596;201485832731111;14
152809;3533099192140723;31
957706;5108752168227367;100
923177;5602256855554209;6
48001;3584342611815378;32
681303;30034913267285;71
662259;3557016763912679;43
543833;3588381698112107;99
739429;63049361901478344;92
843057;337941268725966;84
79985;30297691818948;12
396684;3584936709798006;6
218233;6331106868974181;14
373028;4905637515559073792;15
929897;3585844964844813;86
899489;3568588115606453;56
454102;56022580248964976;19
201025;5172990415488884;21
23625;3540599186715696;50
577650;3564544133165752;89
860519;5298600530180212;89
331431;63048677703452504;46
902797;560224203125586880;80
302899;3550120258925670;23
641104;3542427889566299;39
499526;4175001447889428;24
738305;3565498419889073;40
526185;337941663905882;74
860427;6392137656889618;100
315908;6759285324250197;93
450140;4844018750847083;81
558510;3588146329453471;22
220734;56022546698907616;23
816336;3533591898131154;33
493400;3532843410134864;48
197750;3560472207542868;92
869867;3543908937663989;97
226322;6378147875999682;73
434693;3568137979867536;16
661440;5018309241254251520;85
155166;56022578196000880;97
169057;3559711689505841;73
416561;5610811018067547;57
133828;3540211321291597;93
478582;5602234986189906;88
760817;3582594778114373;45
4242;5100139029761834;17
226469;5565111096903183;76
200648;5602242757790638;84
424140;3584198668740574;85
670991;4041592399489;45
992685;5002359795652244;1
950949;3579968978120528;93
412452;4041373166537;95
186370;3545024635616754;54
954119;3568196167491236;76
981959;4026268834765104;84
768840;3567240832224498;38
777639;560223976537027520;5
735168;3558072380125038;94
2425;5100147358493424;23
87094;30580193924359;63
830377;30155694386596;22
589931;5007662992878453;75
557994;3569240267908266;53
662552;5007664208296983;15
470277;3545693776933275;25
227982;201579228615506;12
956250;3552853928624855;32
744447;3551822514951833;76
304388;3568738041415327;37
350836;4026140586637353;23
363111;3589976736816251;24
515758;6759313987703202816;39
319969;379144066797654;86
280963;3578790896108240;98
981538;3534539895811715;27
238392;3542632064919664;18
201490;6394841844663961;1
205143;4175000250646446;51
943438;5007669258021843;97
721034;5602235237486972928;56
505961;4026633428048854;60
31334;5641823756633357312;22
275063;3559437184921909;87
439433;375865442544899;73
268907;3565120644574706;90
895924;5020053436685291520;12
857345;56022279048842896;39
605000;3571361804860509;62
877333;3585801169349808;8
968787;30428220758723;50
282696;3532746467879721;12
630406;30237363054877;19
825772;201514096942989;88
424709;5420888724072987;10
19966;5382214558494807;28
341090;4903195178002331;95
381637;3542410599279064;32
580773;5100171714275234;40
530542;3531508803688187;16
689741;3561738274065895;91
377559;5007665154488540;16
299586;3545762226006006;46
50973;3542872041501033;26
515176;5602246555859438;78
12549;3542989059793284;36
153683;201787324366631;29
960528;3543033015801029;46
999085;5414876343491942;44
340787;201906725002310;84
387980;5602240761152845;42
238676;4913784852319398;87
611180;3547760747020405;12
576807;3567581308286119;20
269933;201439176715420;44
622688;67066163584228672;47
936020;5007667035222676;27
716227;3569496870983381;72
4;6399474254081485;43
402199;3542523882547276;23
432819;4041592089692;60
